月坛南街19号院|(西城月坛)月坛南街月坛南街19号院|111776|1992年建成|塔板结合|1.3元/平米/月|单位自管物业|无开发商|3栋
中加大厦|(西城白纸坊)广安门南街80号楼|59380|1999年建成|塔楼|2元/平米/月|北京迪宇物业管理有限责任公司|北京百城置业集团有限公司|2栋
安德东里|(西城六铺炕)安德东里|116607|1964年建成|板楼|0.5元/平米/月|单位自管物业|北京市西城区城市建设开发公司|7栋
月坛南街北里|(西城月坛)月坛南街月坛南街北里|112969|1984年建成|塔楼/塔板结合|1.8元/平米/月|单位自管物业|无开发商|3栋
鲍家街|(西城金融街)鲍家街43号|151130|1985年建成|塔楼/板楼|5.8元/平米/月|北京中实杰肯道夫物业管理有限公司|无开发商|7栋
佳慧雅园|(西城西单)油坊胡同2号|119868|2008年建成|塔楼|1.35元/平米/月|北京高地物业管理有限公司|北京西单佳慧房地产开发有限公司|1栋
真武庙二里|(西城木樨地)真武庙二里|94322|1950年建成|塔楼/板楼|2元/平米/月|北京房修一物业管理有限公司|中国房地产开发北京有限公司|9栋
龙潭北里四条|(东城左安门)龙潭北里四条|82999|1960年建成|板楼|暂无信息|无物业管理服务|中国城市建设开发有限公司|7栋
安乐林中街|(东城永定门)安乐林中街|53412|1980年建成|板楼|暂无信息|无物业管理服务|无开发商|1栋
阜成门外北街|(西城阜成门)阜成门外北街|94302|1956年建成|板楼/塔板结合/平房|0.9元/平米/月|无物业管理服务|无开发商|9栋
铂晶豪庭|(东城工体)新中街1号, 十字坡街8号|58687|2011年建成|塔楼|4.8元/平米/月|上海安盛物业有限公司北京分公司|北京安盛华泰房地产开发有限公司|1栋
西香河园|(东城东直门)西香河园乙5号院|81683|1979年建成|板楼|暂无信息|无物业管理服务|无开发商|4栋
上国阙|(西城西单)大方胡同2号院|111738|2008年建成|塔板结合|5.8元/平米/月|北京上国物业管理有限公司|北京鹏睿房地产开发有限公司|2栋
同福夹道|(东城灯市口)同福夹道|99171|1990年建成|板楼/塔板结合|暂无信息|街道办事处（委员会）代管物业|无开发商|3栋
煤渣胡同|(东城东单)煤渣胡同, 煤渣胡同5号|97159|1981年建成|板楼/塔板结合|1元/平米/月|无物业管理服务|无开发公司|4栋
东中公寓|(东城东直门)东中街46|82918|1997年建成|塔板结合|2.86元/平米/月|北京鸿基恒业物业管理有限公司|北京银工房地产开发有限公司|1栋
虎坊路小区|(西城陶然亭)虎坊路|98577|1950年建成|板楼|暂无信息|无物业管理服务|无开发公司|30栋
阜成门外大街甲40号|(西城月坛)阜成门外大街甲40号院, 阜外大街甲40号院|118689|1978年建成|板楼|暂无信息|无物业管理服务|无开发商|5栋
新鲜胡同|(东城朝阳门内)新鲜胡同|109529|1990年建成|板楼|暂无信息|暂无信息|暂无信息|1栋
月坛南街小四道口|(西城月坛)月坛南街月坛南街小四道口|105727|1993年建成|板楼|1.2元/平米/月|单位自管物业|无开发公司|2栋
新融苑|(西城金融街)新融苑, 新文化街32号|109101|2000年建成|塔板结合|暂无信息|暂无信息|暂无信息|1栋
月坛南街37号院|(西城月坛)月坛南街37号院|104756|1976年建成|板楼|1.2元/平米/月|单位自管物业|北京华电房地产开发有限责任公司|3栋
都市晴园|(西城右安门内)白纸坊西街|57991|2000年建成|塔楼|2.8元/平米/月|北京万佳利物业管理有限责任公司|北京宣兴房地产股份有限公司|1栋
北礼士路60号院|(西城阜成门)北礼士路60号院|99939|1982年建成|塔板结合|1.25元/平米/月|北京新华物业有限公司|无开发商|1栋
天泽园|(西城长椿街)西便门内大街52号院|90223|2001年建成|板楼|0.9元/平米/月|北京市公共交通控股（集团）鸿运承物业管理中心|北京城建开发有限公司|1栋
龙潭北里六条|(东城左安门)光明路龙潭北里六条|90788|1960年建成|板楼|暂无信息|无物业管理服务|中国城市建设开发有限公司|8栋
罗贤胡同|(西城西单)罗贤胡同29号|121782|1965年建成|板楼/平房|1.1元/平米/月|暂无信息|无开发商|6栋
南礼士路三条南里|(西城月坛)南礼士路三条南里|103363|2008年建成|塔板结合|1.5元/平米/月|北京均豪物业管理有限责任公司|北京万馨房地产开发有限公司|2栋
五路通北街|(西城六铺炕)五路通北街|107546|1964年建成|板楼|暂无信息|北京北宇物业管理公司|无开发公司|3栋
官园胡同|(西城官园)官园胡同, 官园胡同2号, 官园胡同5号|117946|1984年建成|板楼/塔板结合|暂无信息|北京市西开华辰物业管理中心|暂无信息|3栋
西革新里104号|(东城西罗园)西革新里104号|58514|1996年建成|板楼|暂无信息|暂无信息|北京城市开发股份有限公司|1栋
普渡寺后巷|(东城东单)普渡寺后巷|109694|2003年建成|板楼/平房|暂无信息|暂无信息|暂无信息|7栋
广和里|(东城广渠门)广和里|60123|1976年建成|板楼|0.48至1.18元/平米/月|街道办事处（委员会）代管物业|北京城建集团有限责任公司|4栋
永定门东街中里|(东城天坛)永定门东街中里|76398|1970年建成|板楼|暂无信息|暂无信息|北京天鸿置业有限公司|8栋
朝内大街136号院|(东城朝阳门内)朝阳门内大街136号院|94988|1999年建成|塔楼|1元/平米/月|北京茂苑物业管理有限公司|北京城建集团|2栋
史家胡同20号院|(东城金宝街)史家胡同20号院|136407|1960年建成|板楼|0.5至0.8元/平米/月|单位自管物业|无开发商|5栋
新康街3号院|(西城马甸)新康街3号院|126132|1982年建成|板楼|暂无信息|单位自管物业|北京城建三建设集团有限公司|1栋
德胜门西大街74号|(西城西直门)德胜门西大街74号|102113|1986年建成|板楼|暂无信息|暂无信息|暂无信息|1栋
西草市东街甲34号院|(东城天坛)西草市东街甲34号院|79275|1970年建成|板楼/平房|暂无信息|无物业管理服务|北京华成通房地产有限公司|9栋
新安北里|(西城白纸坊)新安北里|88018|1980年建成|板楼|暂无信息|北京邦克物业管理有限公司|北京宣兴房地产开发股份有限公司|8栋
朝阳庵|(西城车公庄)朝阳庵社区|85434|1956年建成|板楼/平房|暂无信息|五矿物业管理有限公司|五矿房地产有限公司|20栋
外交学院|(西城阜成门)百万庄大街10号院|114253|1980年建成|板楼|暂无信息|暂无信息|暂无信息|6栋
百万庄南街|(西城阜成门)百万庄南街|101596|1969年建成|板楼|暂无信息|无物业管理服务|无开发商|7栋
宝产胡同15号院|(西城西四)赵登禹路宝产胡同15号院|105932|1999年建成|塔板结合|2.2元/平米/月|北京国信苑物业管理有限公司|无开发商|2栋
白纸坊东街|(西城牛街)白纸坊东街, 白纸坊东街1号, 白纸坊东街2号, 白纸坊东街3号, 白纸坊东街4号, 白纸坊东街18号, 白纸坊东街24号|93502|1980年建成|塔楼/板楼/塔板结合|0.5元/平米/月|单位自管物业|北京华能大厦建设管理有限责任公司|7栋
草园胡同|(东城东直门)草园胡同|90752|1980年建成|板楼/平房|暂无信息|单位自管物业|北京市东城区住宅建设开发公司|22栋
宝钞胡同|(东城安定门)宝钞胡同|91812|1981年建成|板楼/平房|暂无信息|业主自筹物业|北京奥德房地产开发有限公司|33栋
白桥大街|(东城东花市)白桥大街12号, 白桥大街24号|86211|1980年建成|板楼|21元/平米/月|无物业管理服务|北京天华津政房地产开发有限公司|6栋
甘雨胡同2号院|(东城灯市口)甘雨胡同2号院|105354|1999年建成|板楼|暂无信息|街道办事处（委员会）代管物业|无开发商|1栋
史家胡同|(东城金宝街)史家胡同|130875|1970年建成|板楼/平房|0.1至0.5元/平米/月|无物业管理服务|无开发商|30栋
和平里中街|(东城安定门)和平里中街14号|92743|1976年建成|板楼|2元/平米/月|单位自管物业|无开发公司|3栋
二龙路|(西城金融街)二龙路西街|145484|1980年建成|塔楼/平房|暂无信息|业主自筹物业|无开发公司|3栋
台基厂头条10号院|(东城前门)台基厂大街台基厂头条10号院|104217|1980年建成|板楼|暂无信息|街道办事处（委员会）代管物业|无开发商|4栋
进步巷|(西城车公庄)进步巷|96808|1979年建成|板楼|暂无信息|无物业管理服务|无开发商|2栋
右安门内大街|(西城右安门内)右安门内大街|87145|1950年建成|板楼/塔板结合/平房|暂无信息|街道办事处（委员会）代管物业|无开发商|22栋
月坛西街东里22号院|(西城月坛)月坛西街月坛西街东路22号院|102265|1983年建成|板楼|1.2元/平米/月|单位自管物业|无开发商|2栋
南礼士路46号院|(西城月坛)南礼士路46号院|120338|2014年建成|板楼|暂无信息|暂无信息|暂无信息|9栋
红居斜街4号院|(西城广安门)红居斜街4号院|79829|1979年建成|板楼|暂无信息|街道办事处（委员会）代管物业|北京市宣武区房地产经营开发公司|4栋
文兴街|(西城车公庄)文兴街|99903|1989年建成|板楼|暂无信息|暂无信息|暂无信息|1栋
广安门内大街|(西城牛街)广安门内大街478号, 广安门内大街223号|83470|1970年建成|板楼/平房|暂无信息|无物业管理服务|北京市宣武区房地产经营开发公司|6栋
东新开胡同|(西城新街口)东新开胡同甲31号院|106794|1989年建成|塔板结合|0.5元/平米/月|街道办事处（委员会）代管物业|北京市西城区城市建设开发公司|4栋
红居南街6号院|(西城广安门)红居南街6号院|85390|1986年建成|板楼|暂无信息|街道办事处（委员会）代管物业|北京市宣武区房地产经营开发公司|2栋
太平街甲乙18号院|(西城陶然亭)太平街甲乙18号院|102729|1980年建成|板楼|暂无信息|街道办事处（委员会）代管物业|无开发商|3栋
红土店南里|(西城陶然亭)红土店胡同红土店南里|98242|1960年建成|板楼|暂无信息|无物业管理服务|无开发商|10栋
石灯胡同6号院|(西城金融街)石灯胡同6号|125947|1980年建成|板楼|暂无信息|单位自管物业|无开发商|2栋
东四块玉南街甲9号楼|(东城左安门)东四块玉南街|78288|1980年建成|塔楼/板楼|0.9元/平米/月|无物业管理服务|北京城市建设开发集团有限责任公司|9栋
白纸坊西街6号院|(西城右安门内)白纸坊西街6号院|90614|1990年建成|板楼/塔板结合|暂无信息|北京邦克物业管理有限公司|北京宣兴房地产股份有限公司|5栋
净土胡同5号院|(东城安定门)净土胡同5号院|81602|1965年建成|板楼|暂无信息|单位自管物业|无开发商|6栋
车公庄大街6号院|(西城阜成门)车公庄大街6号院|123044|1990年建成|塔楼|暂无信息|暂无信息|暂无信息|2栋
桃杨路教师楼|(东城永定门)桃杨路甲9号, 永外桃杨路甲9号|73114|1999年建成|未知类型|暂无信息|单位自管物业|暂无信息|1栋
鼓楼西大街|(西城六铺炕)鼓楼西大街|114752|1960年建成|板楼/平房|0.5至10元/平米/月|街道办事处（委员会）代管物业|无开发公司|94栋
龙泉胡同|(西城陶然亭)龙泉胡同|94715|1978年建成|板楼|暂无信息|暂无信息|暂无信息|8栋
沙子口路61号|(东城永定门)沙子口路61号|63886|1987年建成|板楼|暂无信息|无物业管理服务|北京天鸿永业房地产开发有限责任公司|1栋
禄长街头条19号院|(西城陶然亭)禄长街头条19号院|90202|1976年建成|板楼|暂无信息|无物业管理服务|无开发公司|8栋
富宏馨居|(西城六铺炕)五路通北街19号院|85974|1990年建成|塔板结合|1.5元/平米/月|单位自管物业|中都长城（北京）房地产开发有限公司|1栋
新纪元公寓|(西城广安门)广安门外大街|74490|1998年建成|塔楼/板楼|2.8元/平米/月|北京银达物业管理有限责任公司|远洋地产有限公司|1栋
真武庙四里|(西城木樨地)真武庙四里小区|112397|1953年建成|板楼|1元/平米/月|无物业管理服务|北京城建集团|7栋
德胜里西街5号院|(西城德胜门)德胜里西街5号院|120192|1976年建成|板楼|暂无信息|无物业管理服务|无开发公司|1栋
广安门小区|(西城广安门)手帕口南街|79535|1990年建成|板楼|暂无信息|私人承办物业|北京市宣武区房地产经营开发公司|3栋
云梯胡同|(西城金融街)云梯胡同|136172|1981年建成|板楼|暂无信息|暂无信息|暂无信息|3栋
官园南里三区|(西城官园)官园南里三区|130695|1986年建成|板楼|1元/平米/月|单位自管物业|北京市西城区城市建设开发公司|1栋
南礼士路甲62号院|(西城月坛)南礼士路甲62号院, 南礼士路60号|103875|1978年建成|板楼|暂无信息|单位自管物业|无开发商|5栋
文兴东街3号院|(西城车公庄)文兴东街3号院|101755|1980年建成|板楼|1元/平米/月|单位自管物业|无开发商|7栋
新街口七条15号院|(西城新街口)新街口七条15号院|90819|1994年建成|板楼|1元/平米/月|北京广居安物业管理有限责任公司|无开发商|2栋
月坛西街24号院|(西城月坛)月坛西街24号院|105657|1980年建成|板楼|暂无信息|暂无信息|暂无信息|3栋
槐柏树街|(西城长椿街)槐柏树街|94138|1956年建成|板楼/塔板结合|1元/平米/月|北京宣房物业管理有限公司|北京市房屋管理局|8栋
